,cleaningDay,Run,HCW_related_infecs,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,prob_transmission,isolation_factor,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
1579,360,1579,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1580,360,1580,12,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1581,360,1581,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1582,360,1582,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1583,360,1583,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1584,360,1584,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1585,360,1585,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1586,360,1586,6,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1587,360,1587,12,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1588,360,1588,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1589,360,1589,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1590,360,1590,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1591,360,1591,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1592,360,1592,13,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1593,360,1593,4,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1594,360,1594,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1595,360,1595,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1596,360,1596,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1597,360,1597,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1598,360,1598,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1599,360,1599,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1600,360,1600,13,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1601,360,1601,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1602,360,1602,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1603,360,1603,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1604,360,1604,16,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1605,360,1605,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1606,360,1606,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1607,360,1607,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1608,360,1608,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1609,360,1609,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1610,360,1610,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1611,360,1611,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1612,360,1612,15,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1613,360,1613,14,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1614,360,1614,14,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1615,360,1615,12,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1616,360,1616,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1617,360,1617,7,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1618,360,1618,12,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1619,360,1619,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1620,360,1620,20,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1621,360,1621,16,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1622,360,1622,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1623,360,1623,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1624,360,1624,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1625,360,1625,2,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1626,360,1626,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1627,360,1627,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1628,360,1628,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1629,360,1629,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1630,360,1630,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1631,360,1631,16,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1632,360,1632,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1633,360,1633,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1634,360,1634,11,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1635,360,1635,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1636,360,1636,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1637,360,1637,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1638,360,1638,15,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1639,360,1639,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1640,360,1640,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1641,360,1641,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1642,360,1642,9,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1643,360,1643,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1644,360,1644,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1645,360,1645,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1646,360,1646,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1647,360,1647,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1648,360,1648,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1649,360,1649,13,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1650,360,1650,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1651,360,1651,16,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1652,360,1652,16,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1653,360,1653,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1654,360,1654,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1655,360,1655,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1656,360,1656,11,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1657,360,1657,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1658,360,1658,11,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1659,360,1659,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1660,360,1660,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1661,360,1661,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1662,360,1662,12,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1663,360,1663,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1664,360,1664,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1665,360,1665,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1666,360,1666,12,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1667,360,1667,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1668,360,1668,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1669,360,1669,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1670,360,1670,13,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1671,360,1671,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1672,360,1672,13,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1673,360,1673,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1674,360,1674,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1675,360,1675,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1676,360,1676,3,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1677,360,1677,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1678,360,1678,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1679,360,1679,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1680,360,1680,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1681,360,1681,8,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1682,360,1682,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1683,360,1683,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1684,360,1684,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1685,360,1685,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1686,360,1686,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1687,360,1687,12,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1688,360,1688,11,7,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1689,360,1689,14,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1690,360,1690,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1691,360,1691,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1692,360,1692,5,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1693,360,1693,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1694,360,1694,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1695,360,1695,12,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1696,360,1696,6,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1697,360,1697,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1698,360,1698,5,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1699,360,1699,14,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1700,360,1700,10,7,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1701,360,1701,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1702,360,1702,17,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1703,360,1703,4,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1704,360,1704,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1705,360,1705,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1706,360,1706,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1707,360,1707,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1708,360,1708,14,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1709,360,1709,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1710,360,1710,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1711,360,1711,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1712,360,1712,17,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1713,360,1713,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1714,360,1714,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1715,360,1715,10,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1716,360,1716,9,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1717,360,1717,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1718,360,1718,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1719,360,1719,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1720,360,1720,6,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1721,360,1721,10,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1722,360,1722,13,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1723,360,1723,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1724,360,1724,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1725,360,1725,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1726,360,1726,13,8,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1727,360,1727,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1728,360,1728,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1729,360,1729,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1730,360,1730,7,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1731,360,1731,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1732,360,1732,16,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1733,360,1733,11,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1734,360,1734,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1735,360,1735,12,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1736,360,1736,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1737,360,1737,9,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1738,360,1738,23,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1739,360,1739,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1740,360,1740,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1741,360,1741,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1742,360,1742,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1743,360,1743,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1744,360,1744,16,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1745,360,1745,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1746,360,1746,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1747,360,1747,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1748,360,1748,9,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1749,360,1749,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1750,360,1750,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1751,360,1751,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1752,360,1752,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1753,360,1753,16,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1754,360,1754,17,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1755,360,1755,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1756,360,1756,7,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1757,360,1757,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1758,360,1758,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1759,360,1759,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1760,360,1760,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1761,360,1761,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1762,360,1762,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1763,360,1763,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1764,360,1764,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1765,360,1765,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1766,360,1766,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1767,360,1767,5,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1768,360,1768,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1769,360,1769,5,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1770,360,1770,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1771,360,1771,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1772,360,1772,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1773,360,1773,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1774,360,1774,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1775,360,1775,8,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1776,360,1776,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1777,360,1777,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1778,360,1778,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1779,360,1779,17,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1780,360,1780,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1781,360,1781,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1782,360,1782,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1783,360,1783,12,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1784,360,1784,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1785,360,1785,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1786,360,1786,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1787,360,1787,14,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1788,360,1788,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1789,360,1789,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1790,360,1790,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1791,360,1791,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1792,360,1792,17,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1793,360,1793,7,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1794,360,1794,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1795,360,1795,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1796,360,1796,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1797,360,1797,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1798,360,1798,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1799,360,1799,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1800,360,1800,13,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1801,360,1801,10,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1802,360,1802,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1803,360,1803,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1804,360,1804,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1805,360,1805,15,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1806,360,1806,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1807,360,1807,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1808,360,1808,8,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1809,360,1809,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1810,360,1810,9,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1811,360,1811,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1812,360,1812,9,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1813,360,1813,11,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1814,360,1814,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1815,360,1815,17,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1816,360,1816,11,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1817,360,1817,13,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1818,360,1818,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1819,360,1819,14,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1820,360,1820,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1821,360,1821,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1822,360,1822,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1823,360,1823,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1824,360,1824,14,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1825,360,1825,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1826,360,1826,12,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1827,360,1827,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1828,360,1828,6,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1829,360,1829,15,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1830,360,1830,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1831,360,1831,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1832,360,1832,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1833,360,1833,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1834,360,1834,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1835,360,1835,9,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1836,360,1836,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1837,360,1837,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1838,360,1838,6,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1839,360,1839,14,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1840,360,1840,10,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1841,360,1841,10,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1842,360,1842,7,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1843,360,1843,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1844,360,1844,6,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1845,360,1845,14,7,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1846,360,1846,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1847,360,1847,12,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1848,360,1848,9,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1849,360,1849,12,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1850,360,1850,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1851,360,1851,7,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1852,360,1852,12,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1853,360,1853,10,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1854,360,1854,14,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1855,360,1855,10,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1856,360,1856,15,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1857,360,1857,9,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1858,360,1858,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1859,360,1859,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1860,360,1860,7,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1861,360,1861,4,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1862,360,1862,9,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1863,360,1863,16,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1864,360,1864,13,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1865,360,1865,10,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1866,360,1866,11,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1867,360,1867,11,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1868,360,1868,10,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1869,360,1869,13,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1870,360,1870,12,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1871,360,1871,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1872,360,1872,16,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1873,360,1873,12,4,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1874,360,1874,11,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1875,360,1875,8,1,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1876,360,1876,14,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1877,360,1877,10,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1878,360,1878,8,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1879,360,1879,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1880,360,1880,8,0,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1881,360,1881,19,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1882,360,1882,11,2,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1883,360,1883,7,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1884,360,1884,7,6,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1885,360,1885,17,5,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
1886,360,1886,15,3,0.01,0.003,5e-05,0.75,True,14,0.9,0.9,11,32
